Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"3","'008","Albania","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"6.160000","6.160000","6.160000","6.160000","6.160000",,,,
"3","'008","Albania","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"420.550000","422.160000","422.850000","423.690000","424.380000",,,,
"4","'012","Algeria","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"324.090000","324.390000","324.620000","324.750000","324.860000","324.880000","325.050000","325.310000","325.610000","325.780000","326.190000","326.900000","327.350000","328.120000","328.870000","329.240000","329.750000","330.330000","331.090000","331.860000","332.720000","333.790000","335.060000"
"4","'012","Algeria","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","80.640000","83.410000","86.770000","89.670000","92.780000","96.140000","99.730000","103.170000","106.750000","111.150000","116.640000","122.140000","126.520000","134.220000","139.920000","145.170000","149.940000","155.210000","159.860000","164.850000","171.190000","181.720000","190.900000","196.610000","197.150000","208.830000","214.170000","228.090000","228.100000","236.060000","244.990000",
"4","'012","Algeria","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"435.280000","482.570000",,
"4","'012","Algeria","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"7338.330000","7352.020000","7362.070000","7602.210000","7669.140000",,,,
"4","'012","Algeria","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"4911.400000","4232.850000","5177.130000","5915.110000","5631.510000","5621.330000","5777.310000","5730.480000","6675.600000","6389.030000","5976.400000","6134.640000","6222.640000","6267.560000","6168.920000","5883.970000","5629.860000","5870.050000","5782.950000","5423.100000","4777.080000","4755.750000","4171.160000"
"4","'012","Algeria","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","8352.230000","8349.980000","8346.500000","8376.560000","8370.200000","8390.590000","8387.540000","8400.310000","8390.580000","8351.050000","8270.930000","8266.880000","8519.630000","8528.290000","8481.580000","8495.790000","8544.590000","8749.420000","8802.220000","8817.850000","8857.990000","8840.550000","8806.220000","8769.690000","8729.600000","8728.690000","8744.350000","8753.370000","8781.800000","8788.400000","8751.230000",
"4","'012","Algeria","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6552.100000","6464.420000",,
"4","'012","Algeria","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6972","Woody crops","5008","Area from CCI_LC","1000 ha","587.590000","588.590000","590.520000","568.170000","577.600000","558.280000","561.650000","568.200000","580.400000","638.750000","722.210000","816.370000","913.020000","967.400000","1030.960000","1047.610000","1039.410000","1057.920000","1066.550000","1080.190000","1090.360000","1107.400000","1143.370000","1175.580000","1194.810000","1183.120000","1160.900000","1137.930000","1108.760000","1096.930000","1130.740000",
"4","'012","Algeria","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"4757.920000","4752.560000","4782.270000","5118.500000","5228.020000",,,,
"4","'012","Algeria","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"3797.030000","3751.240000","4014.520000","4622.650000","4704.570000","5272.010000","4986.740000","5126.950000","6041.190000","5631.070000","5129.160000","5046.340000","5122.150000","4919.440000","4803.740000","4715.260000","4332.830000","4065.060000","4157.620000","4064.200000","3851.460000","3507.030000","3449.760000"
"4","'012","Algeria","6983","Grassland","5008","Area from CCI_LC","1000 ha","825.840000","826.120000","826.420000","825.680000","826.130000","826.590000","827.440000","830.710000","834.340000","835.810000","835.820000","820.330000","815.020000","808.470000","807.150000","807.740000","801.970000","813.360000","816.540000","818.130000","822.760000","823.820000","827.140000","827.610000","825.320000","825.620000","825.740000","826.270000","826.460000","828.380000","832.160000",
"4","'012","Algeria","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8364.710000","8335.340000",,
"4","'012","Algeria","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"3030.460000","3024.460000","2983.830000","3006.110000","3023.920000",,,,
"4","'012","Algeria","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"964.210000","963.280000","1101.570000","1187.660000","1127.760000","1126.150000","1202.340000","1161.000000","1274.050000","1316.730000","1383.740000","1279.990000","1282.530000","1252.770000","1325.030000","1328.370000","1312.890000","1378.960000","1450.140000","1417.080000","1299.260000","1224.690000","1253.140000"
"4","'012","Algeria","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","1533.340000","1533.840000","1534.440000","1522.790000","1521.750000","1520.400000","1518.530000","1504.840000","1506.980000","1500.490000","1500.770000","1497.630000","1501.200000","1503.570000","1519.900000","1523.910000","1568.030000","1577.030000","1580.340000","1583.460000","1580.090000","1583.410000","1581.860000","1582.880000","1595.610000","1599.610000","1606.580000","1628.880000","1631.420000","1630.660000","1634.230000",
"4","'012","Algeria","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1868.620000","2263.870000",,
"4","'012","Algeria","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"4","'012","Algeria","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"4","'012","Algeria","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"4","'012","Algeria","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"4630.410000","4628.360000","4643.960000","4512.980000","4521.790000",,,,
"4","'012","Algeria","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"7244.160000","7847.650000","7838.260000","8006.340000","9093.900000","9573.790000","9635.740000","9566.650000","8940.200000","9719.920000","10368.900000","10584.290000","10449.990000","10159.940000","10079.320000","10106.970000","10520.940000","10244.950000","10045.850000","10070.340000","9909.340000","9656.630000","10057.110000"
"4","'012","Algeria","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","2064.520000","2064.430000","2064.310000","2062.650000","2062.610000","2062.730000","2063.270000","2067.120000","2062.540000","2065.980000","2066.330000","2062.530000","2057.040000","2054.780000","2054.570000","2053.800000","2048.410000","2047.460000","2047.050000","2048.000000","2051.080000","2050.570000","2052.400000","2051.940000","2049.180000","2047.570000","2044.550000","2036.790000","2035.420000","2036.300000","2029.970000",
"4","'012","Algeria","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1465.340000","1213.180000",,
"4","'012","Algeria","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"4.870000","8.880000","11.210000","13.760000","14.710000",,,,
"4","'012","Algeria","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"77.410000","30.020000","24.480000","25.620000","25.720000","27.330000","30.960000","29.440000","29.460000","30.450000","32.490000","33.780000","34.460000","32.190000","31.200000","29.050000","26.970000","27.960000","30.920000","30.490000","28.450000","27.460000","29.310000"
"4","'012","Algeria","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","2.140000","2.140000","2.140000","2.120000","2.120000","2.110000","2.110000","2.100000","2.100000","2.100000","2.100000","2.100000","2.100000","2.100000","2.170000","2.250000","2.250000","2.250000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000","2.260000",
"4","'012","Algeria","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.340000","41.100000",,
"4","'012","Algeria","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","9105.090000","9104.910000","9104.630000","9070.750000","9063.840000","9057.720000","9043.390000","8840.090000","8825.650000","8613.270000","8538.800000","8447.660000","8242.480000","8217.200000","8236.750000","8212.880000","8183.270000","8132.500000","8213.700000","8182.630000","8188.420000","8178.090000","8166.900000","8166.360000","8201.450000","8219.420000","8420.280000","8458.350000","8496.190000","8745.120000","8845.760000",
"4","'012","Algeria","6978","Sparsely natural vegetated areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"210635.760000","210631.320000","210616.410000","210146.060000","209938.740000",,,,
"4","'012","Algeria","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"213595.700000","213765.100000","212425.300000","210820.700000","209995.100000","208960.800000","208949.900000","208969.400000","207605.400000","207483.300000","207689.000000","207500.200000","207467.500000","207946.800000","208169.400000","208518.700000","208760.600000","208996.200000","209114.000000","209575.800000","210716.900000","211411.200000","211621.100000"
"4","'012","Algeria","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","208267.000000","208265.000000","208262.700000","208302.100000","208304.800000","208307.400000","208318.600000","208508.200000","208518.000000","208708.800000","208775.500000","208793.600000","208652.200000","208613.000000","208556.300000","208541.000000","208492.100000","208294.200000","208140.700000","208131.800000","208065.300000","208062.500000","208058.600000","208057.000000","208034.500000","208014.600000","207811.100000","207757.900000","207719.600000","207465.900000","207358.500000",
"4","'012","Algeria","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212032.030000","211995.840000",,
"4","'012","Algeria","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"4","'012","Algeria","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.020000","0.000000","0.060000","0.000000","0.020000","0.430000","0.060000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"4","'012","Algeria","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"4","'012","Algeria","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"4","'012","Algeria","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"44.030000","42.570000","39.740000","39.060000","41.660000",,,,
"4","'012","Algeria","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"99.770000","99.320000","107.860000","110.910000","110.390000","107.540000","105.650000","104.550000","122.300000","117.060000","107.840000","107.690000","107.130000","106.980000","107.320000","102.170000","99.940000","100.280000","101.180000","100.880000","98.630000","97.260000","97.130000"
"4","'012","Algeria","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","196.330000","196.300000","196.280000","194.160000","192.830000","192.730000","192.460000","189.970000","187.300000","187.270000","185.610000","185.480000","185.480000","185.610000","185.420000","184.560000","184.750000","185.340000","185.510000","185.480000","185.220000","184.390000","185.000000","184.740000","184.850000","184.930000","184.780000","184.810000","184.720000","184.690000","184.820000",
"4","'012","Algeria","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.900000","77.010000",,
"4","'012","Algeria","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"10.900000","10.900000","10.900000","10.900000","10.900000",,,,
"4","'012","Algeria","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"5","'016","American Samoa","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
